model,skew,girderName,L,D,w_oh,ts,S,Nb,Kg,n_bm1,n_bm2,n_bm3,n_bm4,n_r1,n_r2,n_r3,n_r4,sum_RY,d-G1,d-G2,d-G3,d-G4
Tx28-L_56-Nb_7-S_90-O_35-ts_85,0,Tx28,56,28,3.5,8.5,9,7,555508.7064,0.6821026254246244,0.24508878082463387,0.042089794,0.000160524,1.0846191406241323,-0.050933136,-0.000822584,-0.02413829,4.0149643936615576e-05,0.1175799369812011,0.03771681,0.006400401,-9.88E-35
Tx28-L_56-Nb_7-S_90-O_35-ts_100,0,Tx28,56,28,3.5,10,9,7,588747.3095,0.6512066857987987,0.2613603050593147,0.055761971,0.000290738,1.087265834262523,-0.05069172,0.00578926,-0.027727785,4.5740082768475077e-05,0.1009915173053741,0.036401544,0.007880438,-1.13E-34
Tx28-L_56-Nb_7-S_120-O_15-ts_85,0,Tx28,56,28,1.5,8.5,12,7,555508.7064,0.6708056441321164,0.2566776413688423,0.027799489131567896,5.134925063771402e-05,0.933906529,0.095713553,-0.014740132,-0.011782099,4.067893318193683e-05,0.1213214993476867,0.036493298,0.003331075,-4.83E-35
Tx28-L_56-Nb_7-S_120-O_15-ts_100,0,Tx28,56,28,1.5,10,12,7,588747.3095,0.6461595450675103,0.2697704081630495,0.039602067,0.000132954,0.9335791713162174,0.098421823,-0.011208522,-0.015107845,4.959292699169282e-05,0.1048428118228912,0.034814276,0.004745025,-6.18E-35
Tx28-L_56-Nb_7-S_120-O_21-ts_85,0,Tx28,56,28,2.1666666666666665,8.5,12,7,555508.7064,0.7036238839280085,0.23428247236375815,0.019635806959486843,3.406459782396563e-05,0.9811265345974294,0.048433349609336256,-0.01484133,-0.012195825,4.558177281666076e-05,0.1229079291224479,0.033104982,0.002231078,-5.00E-35
Tx28-L_56-Nb_7-S_120-O_21-ts_100,0,Tx28,56,28,2.1666666666666665,10,12,7,588747.3095,0.6766378082477581,0.2510767697702073,0.030788511107543395,0.000110257,0.9823075474322499,0.050321140834223135,-0.011576113,-0.016104662,4.457469275820358e-05,0.1061355918645858,0.032235589,0.003676368,-6.58E-35
Tx28-L_56-Nb_7-S_120-O_28-ts_85,0,Tx28,56,28,2.8333333333333335,8.5,12,7,555508.7064,0.7361288796762818,0.2119433195151366,0.01149604,1.656668526784389e-05,1.028250906807213,0.001462533,-0.015170877,-0.012593067,4.420132922433595e-05,0.1247357651591301,0.029746246,0.001131556,-5.16E-35
Tx28-L_56-Nb_7-S_120-O_28-ts_100,0,Tx28,56,28,2.8333333333333335,10,12,7,588747.3095,0.706929634,0.23237717899641272,0.021927425462354905,8.699710352884197e-05,1.0307666713161396,0.002892386,-0.012360131,-0.017082811,4.172702124094485e-05,0.1076897457242012,0.029679416,0.002597599,-6.98E-35
Tx28-L_56-Nb_7-S_120-O_35-ts_85,0,Tx28,56,28,3.5,8.5,12,7,555508.7064,0.7678286564619707,0.19008126062909964,0.003534437,-6.19E-07,1.0752342354902114,-0.045365958,-0.015488572,-0.012996132,4.80179338637754e-05,0.1266986727714538,0.026465127,9.581561607774348e-05,-5.32E-35
Tx28-L_56-Nb_7-S_120-O_35-ts_100,0,Tx28,56,28,3.5,10,12,7,588747.3095,0.7363836096932884,0.21414466411547495,0.013243356,6.412594334603714e-05,1.079080915177708,-0.044377472,-0.013141296,-0.018066152,3.854747106402101e-05,0.1093688756227493,0.027190981,0.001539753,-7.38E-35
Tx28-L_70-Nb_7-S_60-O_15-ts_85,0,Tx28,70,28,1.5,8.5,6,7,555508.7064,0.3981709523806338,0.2920528571426235,0.16555108843524172,0.07986801,0.830950502,0.11690662667401361,0.077440179,0.010325953892290846,5.258173111144515e-05,0.203470379,0.1301214843988418,0.072787575,0.03497855
Tx28-L_70-Nb_7-S_60-O_15-ts_100,0,Tx28,70,28,1.5,10,6,7,588747.3095,0.38076795918336886,0.2872864625848042,0.17059641156448938,0.087418844,0.8302258370529072,0.11554042968740756,0.081397789,0.016532582310254628,5.76018726832217e-05,0.1745038777589798,0.1150826439261436,0.067473337,0.034554143
Tx28-L_70-Nb_7-S_60-O_20-ts_85,0,Tx28,70,28,2,8.5,6,7,555508.7064,0.41887013605408663,0.2894203401358229,0.16001668367334138,0.07523216,0.8849564174100063,0.072331724,0.076575963,0.004722117,5.520624281984965e-05,0.205592081,0.1285135298967361,0.070353791,0.033028968
Tx28-L_70-Nb_7-S_60-O_20-ts_100,0,Tx28,70,28,2,10,6,7,588747.3095,0.3998870068024012,0.28531159863922756,0.16596467687061553,0.083161675,0.8844563058028638,0.071043136,0.0804351,0.011317921665727555,5.197137951995501e-05,0.1760121285915374,0.1139508411288261,0.065619364,0.032956623
Tx28-L_70-Nb_7-S_60-O_25-ts_85,0,Tx28,70,28,2.5,8.5,6,7,555508.7064,0.43920295918332214,0.28692585033990653,0.15447244897946824,0.070543588,0.9375938616063928,0.030111519949752696,0.074947949,-0.000927797,5.9036198862827405e-05,0.2080450356006622,0.1270114630460739,0.067935221,0.031062044
Tx28-L_70-Nb_7-S_60-O_25-ts_100,0,Tx28,70,28,2.5,10,6,7,588747.3095,0.418619762,0.2835435714283446,0.16134231292504098,0.078844898,0.9366962053563935,0.029846892,0.078540325,0.006023073,5.328363542389525e-05,0.1778736710548401,0.1129453107714653,0.063790016,0.031341296
Tx28-L_70-Nb_7-S_60-O_30-ts_85,0,Tx28,70,28,3,8.5,6,7,555508.7064,0.45881863945541523,0.28455562925147304,0.14902843537403043,0.065916913,0.9901422991063505,-0.012032157,0.073318408,-0.006561407,5.767816664103975e-05,0.2105990499258041,0.1255884319543838,0.065570623,0.029125595
Tx28-L_70-Nb_7-S_60-O_30-ts_100,0,Tx28,70,28,3,10,6,7,588747.3095,0.43658598639420854,0.2819137414963731,0.15682603741484052,0.07459148,0.9887258928563518,-0.011066138,0.076581264,0.000743851,5.706781509218217e-05,0.1798453629016876,0.1120180562138557,0.062011242,0.029753175
Tx28-L_70-Nb_7-S_90-O_15-ts_85,0,Tx28,70,28,1.5,8.5,9,7,555508.7064,0.5102095578227211,0.31039829931947954,0.11891596938765998,0.029813662840112207,0.8668141741064493,0.1361692243302482,0.03245821,-0.012148164,5.754083753117811e-05,0.2373614758253097,0.1197254359722137,0.044947568,0.010635416
Tx28-L_70-Nb_7-S_90-O_15-ts_100,0,Tx28,70,28,1.5,10,9,7,588747.3095,0.4884027551016501,0.3110373469385267,0.13016995748288906,0.038017168,0.8675888392850201,0.13290585937489366,0.040397028,-0.010151891,4.9529973310313835e-05,0.2036012858152389,0.1081726923584938,0.044622444,0.012735276
Tx28-L_70-Nb_7-S_90-O_21-ts_85,0,Tx28,70,28,2.1666666666666665,8.5,9,7,555508.7064,0.5387274829927663,0.30167850340111924,0.10899079931964072,0.024851733,0.9208388392849776,0.089329925,0.029594782366047748,-0.016480169,5.342096447691347e-05,0.2407514452934265,0.1158163845539093,0.041342214,0.008792365
Tx28-L_70-Nb_7-S_90-O_21-ts_100,0,Tx28,70,28,2.1666666666666665,10,9,7,588747.3095,0.5143890476186361,0.30447925170043666,0.12134755102031108,0.032967925170041656,0.9227718191956903,0.08495452,0.038365297,-0.014920804,5.5084172515762475e-05,0.2061466723680496,0.1054251864552497,0.041743815,0.011065981
Tx28-L_70-Nb_7-S_90-O_28-ts_85,0,Tx28,70,28,2.8333333333333335,8.5,9,7,555508.7064,0.5667657142852609,0.2930188095235751,0.099048384,0.019848169642841265,0.9742816964277919,0.043679604,0.026191863141720118,-0.02084338,4.811853530384269e-05,0.2445754706859588,0.1120006144046783,0.037739683,0.006934432
Tx28-L_70-Nb_7-S_90-O_28-ts_100,0,Tx28,70,28,2.8333333333333335,10,9,7,588747.3095,0.5399358503397041,0.29800901360520377,0.11247574829922975,0.027829821428549166,0.9769146205349327,0.039001224,0.035516434,-0.019746599,5.450433853582126e-05,0.2091624736785888,0.1027796417474746,0.038857497,0.009366385
Tx28-L_70-Nb_7-S_90-O_35-ts_85,0,Tx28,70,28,3.5,8.5,9,7,555508.7064,0.5938447619042868,0.28462408163242536,0.089301063,0.014935643069715943,1.0276082589277493,-0.001909706,0.022837850516164764,-0.025191424,5.9043828301241774e-05,0.2485631257295608,0.1083210408687591,0.034218211,0.005111801
Tx28-L_70-Nb_7-S_90-O_35-ts_100,0,Tx28,70,28,3.5,10,9,7,588747.3095,0.5644619727886641,0.29180306122425637,0.10379931972780812,0.022781794,1.0309209821420322,-0.006840011,0.032687336,-0.024552947,5.101007585039952e-05,0.2123354822397232,0.1002553403377533,0.036042411,0.00769739
Tx28-L_70-Nb_7-S_120-O_15-ts_85,0,Tx28,70,28,1.5,8.5,12,7,555508.7064,0.5988545578226502,0.2947125170065669,0.068990034,0.00018642,0.8967827566957111,0.12784222935257628,0.002446186,-0.016197757,5.608934522172149e-05,0.2609471976757049,0.1036229133605957,0.023167206,-8.33E-35
Tx28-L_70-Nb_7-S_120-O_15-ts_100,0,Tx28,70,28,1.5,10,12,7,588747.3095,0.5741376870743706,0.301870034,0.08287881,0.005693468,0.8970852678564252,0.12727572544632673,0.009333905,-0.017491521,5.5723134309459965e-05,0.2242942899465561,0.096015617,0.025739484,0.001231744
Tx28-L_70-Nb_7-S_120-O_21-ts_85,0,Tx28,70,28,2.1666666666666665,8.5,12,7,555508.7064,0.6266875510199068,0.2810538265303874,0.059852883,0.00016721,0.9402639508921048,0.087904715,-2.61E-05,-0.017949292,5.539125564268943e-05,0.2642436623573303,0.098429732,0.020146688,-9.22E-35
Tx28-L_70-Nb_7-S_120-O_21-ts_100,0,Tx28,70,28,2.1666666666666665,10,12,7,588747.3095,0.5994777551015612,0.2911522789113317,0.074112704,0.002597872,0.9418952008921035,0.086228481,0.007374642,-0.019912723,5.804437759593384e-05,0.2268505692481994,0.092253491,0.023146955,0.000272611
Tx28-L_70-Nb_7-S_120-O_28-ts_85,0,Tx28,70,28,2.8333333333333335,8.5,12,7,555508.7064,0.6542834693872317,0.2673571768705344,0.050677326,0.000147642,0.9835285714277845,0.048545989,-0.002851993,-0.019704618,5.2831593777113994e-05,0.2679809927940368,0.093280934,0.017110983,-1.01E-34
Tx28-L_70-Nb_7-S_120-O_28-ts_100,0,Tx28,70,28,2.8333333333333335,10,12,7,588747.3095,0.6246886394552825,0.2803738435371907,0.065248614,0.000255939,0.9862177455349252,0.046287409319159395,0.004831786,-0.022350898,5.8414403227402545e-05,0.2298863232135772,0.088534042,0.020520549,-1.14E-34
Tx28-L_70-Nb_7-S_120-O_35-ts_85,0,Tx28,70,28,3.5,8.5,12,7,555508.7064,0.6811201360538769,0.25395421768687165,0.041668465136021085,0.000128355,1.0266799107134643,0.009276702,-0.005646606,-0.021457342,5.657953386162262e-05,0.2718936502933502,0.088260956,0.014134078,-1.10E-34
Tx28-L_70-Nb_7-S_120-O_35-ts_100,0,Tx28,70,28,3.5,10,12,7,588747.3095,0.6491108843532223,0.26987887755080453,0.056547768,0.000236244,1.0304210937491756,0.006459971,0.002303309,-0.024783744,5.399221542745636e-05,0.23308681,0.084925883,0.017944835,-1.27E-34
Tx34-L_51-Nb_7-S_60-O_15-ts_85,0,Tx34,51,34,1.5,8.5,6,7,826212.4241,0.5320938100726231,0.29983218,0.108152842,0.024953265,0.9092421109061354,0.1037819106157258,0.025507776596946505,-0.017638922,4.0693242276290675e-05,0.052720126,0.025420165,0.00892223,0.001843882
Tx34-L_51-Nb_7-S_60-O_15-ts_100,0,Tx34,51,34,1.5,10,6,7,867548.5747249998,0.5114137831599138,0.30339821222582414,0.11936476355238433,0.031237411,0.9009975490188872,0.11216768152564556,0.031454858,-0.015599679,4.273219796147032e-05,0.046149697,0.02350059,0.009049793,0.002232296
Tx34-L_51-Nb_7-S_60-O_20-ts_85,0,Tx34,51,34,2,8.5,6,7,826212.4241,0.5637866205301142,0.28950067281791525,0.096673363,0.019474345,0.9748628216903965,0.044939568,0.023480344286133176,-0.022802533,3.6376912326829824e-05,0.053746201,0.024391769,0.007988911,0.001387496
Tx34-L_51-Nb_7-S_60-O_20-ts_100,0,Tx34,51,34,2,10,6,7,867548.5747249998,0.5407554145837017,0.2954106433420679,0.10891865308206075,0.025454684896814184,0.9655382199747177,0.056209065755163365,0.028399631874211347,-0.020885984,4.0313679896542e-05,0.04694473,0.022757649,0.008274091,0.00179867
Tx34-L_51-Nb_7-S_60-O_25-ts_85,0,Tx34,51,34,2.5,8.5,6,7,826212.4241,0.5952830962445577,0.27915913751099025,0.085153659,0.013960630126222331,1.0398109681364232,-0.012602139,0.020854195389076454,-0.0279705,3.9146382547983194e-05,0.054853905,0.023376584,0.007054355,0.000928787
Tx34-L_51-Nb_7-S_60-O_25-ts_100,0,Tx34,51,34,2.5,10,6,7,867548.5747249998,0.569852877,0.2874704600792266,0.098418092,0.019598968,1.0290275735285885,0.002183273,0.024572382908221765,-0.026224341,4.035945627123283e-05,0.04783345,0.022032702,0.007496159,0.001359657
Tx34-L_51-Nb_7-S_60-O_30-ts_85,0,Tx34,51,34,3,8.5,6,7,826212.4241,0.626108868,0.2690331282837781,0.073789616,0.008526142,1.1047147671559792,-0.07012162,0.018250764,-0.033133148,4.064031337946972e-05,0.055993307,0.022386389,0.006134884,0.000477216
Tx34-L_51-Nb_7-S_60-O_30-ts_100,0,Tx34,51,34,3,10,6,7,867548.5747249998,0.5981770472890254,0.27977120979088216,0.088083037,0.013819689,1.092400811886381,-0.051695935,0.020721820906080237,-0.031555063,4.406734201012341e-05,0.048758425,0.021332595,0.006732238,0.000926687
Tx34-L_51-Nb_7-S_90-O_15-ts_85,0,Tx34,51,34,1.5,8.5,9,7,826212.4241,0.6557938613348592,0.26318081186701997,0.037954200307543644,4.5605456234745005e-05,0.9464551164208115,0.084714786,-0.012180348,-0.014756275,4.2999226778306365e-05,0.059850641,0.019307146,0.002412884,-5.49E-35
Tx34-L_51-Nb_7-S_90-O_15-ts_100,0,Tx34,51,34,1.5,10,9,7,867548.5747249998,0.6326753812631104,0.2759959951298574,0.049132621267421926,0.000133196,0.9415049019600311,0.092338704,-0.007633793,-0.018328598,3.9989430632658696e-05,0.052541018,0.018587228,0.0030577,-6.81E-35
Tx34-L_51-Nb_7-S_90-O_24-ts_85,0,Tx34,51,34,2.4166666666666665,8.5,9,7,826212.4241,0.7134150967570866,0.22768247789293589,0.021317847,1.16997894439545e-05,1.0367912071070138,-0.00515656,-0.0120567,-0.016782905,4.139133188374444e-05,0.061709996,0.016451994,0.00124794,-6.24E-35
Tx34-L_51-Nb_7-S_90-O_24-ts_100,0,Tx34,51,34,2.4166666666666665,10,9,7,867548.5747249998,0.6861826220678863,0.2469177880300472,0.031703249,8.983123478142243e-05,1.0321840533079978,0.004597085,-0.009054052,-0.021476438,4.050822944634547e-05,0.054061104,0.016426265,0.001944359,-7.97E-35
Tx34-L_51-Nb_7-S_90-O_33-ts_85,0,Tx34,51,34,3.3333333333333335,8.5,9,7,826212.4241,0.7698851082910667,0.19266983852349062,0.004977783,-2.20E-05,1.126827359067726,-0.094456562,-0.012221814,-0.018781026,4.1278798306620956e-05,0.063739218,0.013654751,0.000104805,-6.97E-35
